var1	var2	LS	lowCI	upCI	Xs	Ys	Len	Delay	pvalue	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	qvalue	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	0.681668	0.681668	0.681668	1	1	17	0	0.003	0.880852	0.000001	0.880852	0.000001	0	0.695787	0.001343	0.695787	0.001343	0	0.048175	0.000076	0.000076	0.023178	0.023178	454	455
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	0.70914	0.70914	0.70914	4	4	14	0	0.003	0.691212	0.001489	0.691212	0.001489	0	0.649123	0.004445	0.649123	0.004445	0	0.048175	0.020884	0.020884	0.050767	0.050767	457	459
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	-0.649022	-0.649022	-0.649022	1	1	18	0	0.003	-0.501867	0.033823	-0.501867	0.033823	0	-0.637068	0.004463	-0.637068	0.004463	0	0.048175	0.216901	0.216901	0.050877	0.050877	459	506
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	0.65056	0.65056	0.65056	1	1	17	0	0.003	0.978895	0	0.978895	0	0	0.617769	0.006294	0.617769	0.006294	0	0.048175	0	0	0.062945	0.062945	464	497
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae	0.637165	0.637165	0.637165	4	4	15	0	0.003	0.972044	0	0.972044	0	0	0.546683	0.018893	0.546683	0.018893	0	0.048175	0	0	0.118342	0.118342	464	623
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__	0.683693	0.683693	0.683693	1	1	17	0	0.003	0.765069	0.000216	0.765069	0.000216	0	0.641738	0.004092	0.641738	0.004092	0	0.048175	0.004565	0.004565	0.048369	0.048369	464	626
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	0.703357	0.703357	0.703357	1	1	17	0	0.003	0.777225	0.000147	0.777225	0.000147	0	0.733746	0.000779	0.733746	0.000779	0	0.048175	0.003364	0.003364	0.016067	0.016067	466	510
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.736613	0.736613	0.736613	1	1	18	0	0.003	0.702587	0.001148	0.702587	0.001148	0	0.776459	0.000151	0.776459	0.000151	0	0.048175	0.017082	0.017082	0.005239	0.005239	467	491
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae	0.663214	0.663214	0.663214	1	1	18	0	0.003	0.739536	0.000452	0.739536	0.000452	0	0.713475	0.000885	0.713475	0.000885	0	0.048175	0.008201	0.008201	0.01755	0.01755	467	539
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae]	0.636626	0.636626	0.636626	1	1	17	0	0.003	0.472959	0.04745	0.472959	0.04745	0	0.652093	0.00336	0.652093	0.00336	0	0.048175	0.275108	0.275108	0.042683	0.042683	467	624
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;Other	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Sva0853;f__JTB36	0.650306	0.650306	0.650306	3	3	16	0	0.003	0.441324	0.066743	0.441324	0.066743	0	0.572279	0.013071	0.572279	0.013071	0	0.048175	0.346395	0.346395	0.09759	0.09759	468	550
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__	0.679419	0.679419	0.679419	7	7	12	0	0.003	0.823149	0.000027	0.823149	0.000027	0	0.581306	0.011399	0.581306	0.011399	0	0.048175	0.000865	0.000865	0.09004	0.09004	469	478
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;Other	0.663719	0.663719	0.663719	1	1	18	0	0.003	0.601873	0.008224	0.601873	0.008224	0	0.634716	0.004659	0.634716	0.004659	0	0.048175	0.076626	0.076626	0.052209	0.052209	469	498
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Spirobacillales;f__	0.638937	0.638937	0.638937	1	1	16	0	0.003	0.610916	0.007075	0.610916	0.007075	0	0.62984	0.005089	0.62984	0.005089	0	0.048175	0.06841	0.06841	0.055294	0.055294	471	549
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Anaplasmataceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidithiobacillales;f__	0.687392	0.687392	0.687392	1	1	18	0	0.003	0.727225	0.000627	0.727225	0.000627	0	0.658096	0.002988	0.658096	0.002988	0	0.048175	0.010638	0.010638	0.039558	0.039558	473	562
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__MIZ46;f__	0.676737	0.676737	0.676737	1	1	14	0	0.003	0.641223	0.004132	0.641223	0.004132	0	0.614035	0.007926	0.614035	0.007926	0	0.048175	0.045275	0.045275	0.07248	0.07248	475	533
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae	k__Bacteria;p__TM6;c__SBRH58;o__;f__	0.669542	0.669542	0.669542	1	1	10	0	0.003	0.813629	0.00004	0.813629	0.00004	0	0.58562	0.010663	0.58562	0.010663	0	0.048175	0.001185	0.001185	0.086703	0.086703	475	612
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__NB1-i	0.746198	0.746198	0.746198	1	1	18	0	0.003	0.460269	0.0546	0.460269	0.0546	0	0.787191	0.000106	0.787191	0.000106	0	0.048175	0.302997	0.302997	0.004054	0.004054	479	548
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	0.701951	0.701951	0.701951	1	1	18	0	0.003	0.624492	0.005598	0.624492	0.005598	0	0.768834	0.000294	0.768834	0.000294	0	0.048175	0.057184	0.057184	0.008281	0.008281	479	596
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	0.674458	0.674458	0.674458	1	1	18	0	0.003	0.149509	0.553772	0.149509	0.553772	0	0.737223	0.000481	0.737223	0.000481	0	0.048175	0.78426	0.78426	0.01156	0.01156	479	628
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__	0.702667	0.702667	0.702667	1	1	18	0	0.003	0.21862	0.383454	0.21862	0.383454	0	0.75645	0.000426	0.75645	0.000426	0	0.048175	0.783901	0.783901	0.010621	0.010621	479	651
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.699835	0.699835	0.699835	1	1	16	0	0.003	0.698745	0.001255	0.698745	0.001255	0	0.66219	0.002753	0.66219	0.002753	0	0.048175	0.018319	0.018319	0.03745	0.03745	480	500
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	0.653085	0.653085	0.653085	1	1	14	0	0.003	0.754794	0.000294	0.754794	0.000294	0	0.559917	0.015671	0.559917	0.015671	0	0.048175	0.005837	0.005837	0.107857	0.107857	480	506
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	0.695203	0.695203	0.695203	1	1	17	0	0.003	0.695597	0.001349	0.695597	0.001349	0	0.721074	0.000733	0.721074	0.000733	0	0.048175	0.01934	0.01934	0.015445	0.015445	480	513
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__NB1-i	0.722766	0.722766	0.722766	1	1	18	0	0.003	0.545544	0.019193	0.545544	0.019193	0	0.722481	0.000708	0.722481	0.000708	0	0.048175	0.143726	0.143726	0.015047	0.015047	480	548
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	Iron_ppm	-0.707598	-0.707598	-0.707598	1	1	18	0	0.003	-0.433865	0.072037	-0.433865	0.072037	0	-0.702479	0.001151	-0.702479	0.001151	0	0.048175	0.364062	0.364062	0.020918	0.020918	480	671
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;Other;Other	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;Other	0.711179	0.711179	0.711179	1	1	18	0	0.003	0.099635	0.694061	0.099635	0.694061	0	0.742889	0.000412	0.742889	0.000412	0	0.048175	0.78426	0.78426	0.010414	0.010414	481	534
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;Other	0.697602	0.697602	0.697602	1	1	18	0	0.003	0.443224	0.065442	0.443224	0.065442	0	0.708678	0.000994	0.708678	0.000994	0	0.048175	0.341828	0.341828	0.019028	0.019028	482	498
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	0.723665	0.723665	0.723665	1	1	17	0	0.003	0.545829	0.019118	0.545829	0.019118	0	0.781621	0.000128	0.781621	0.000128	0	0.048175	0.143338	0.143338	0.004647	0.004647	482	513
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__	0.649487	0.649487	0.649487	1	1	18	0	0.003	0.615283	0.006569	0.615283	0.006569	0	0.626142	0.005437	0.626142	0.005437	0	0.048175	0.064598	0.064598	0.057667	0.057667	482	626
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__EB1003	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	0.657787	0.657787	0.657787	2	2	17	0	0.003	0.652429	0.003339	0.652429	0.003339	0	0.630873	0.004996	0.630873	0.004996	0	0.048175	0.038438	0.038438	0.054623	0.054623	484	497
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.675732	0.675732	0.675732	1	1	18	0	0.003	0.625435	0.005505	0.625435	0.005505	0	0.709344	0.000978	0.709344	0.000978	0	0.048175	0.056444	0.056444	0.018809	0.018809	485	491
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.632438	0.632438	0.632438	1	1	16	0	0.003	0.254122	0.308879	0.254122	0.308879	0	0.669421	0.002377	0.669421	0.002377	0	0.048175	0.752708	0.752708	0.034049	0.034049	485	500
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae	0.638836	0.638836	0.638836	4	4	14	0	0.003	0.949977	0	0.949977	0	0	0.546401	0.018967	0.546401	0.018967	0	0.048175	0	0	0.118342	0.118342	485	623
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B	0.677823	0.677823	0.677823	5	5	14	0	0.003	0.870809	0.000003	0.870809	0.000003	0	0.553716	0.017122	0.553716	0.017122	0	0.048175	0.000126	0.000126	0.11352	0.11352	485	639
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__	0.688682	0.688682	0.688682	1	1	18	0	0.003	0.469119	0.049534	0.469119	0.049534	0	0.701084	0.001189	0.701084	0.001189	0	0.048175	0.283413	0.283413	0.021392	0.021392	485	648
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;Other	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PYR10d3;f__	0.643935	0.643935	0.643935	3	3	16	0	0.003	0.647763	0.003652	0.647763	0.003652	0	0.579379	0.011741	0.579379	0.011741	0	0.048175	0.041263	0.041263	0.091699	0.091699	487	588
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.690095	0.690095	0.690095	4	4	14	0	0.003	0.44934	0.061382	0.44934	0.061382	0	0.600518	0.008408	0.600518	0.008408	0	0.048175	0.327266	0.327266	0.075198	0.075198	488	535
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae]	0.663245	0.663245	0.663245	4	4	15	0	0.003	0.783476	0.00012	0.783476	0.00012	0	0.544704	0.019417	0.544704	0.019417	0	0.048175	0.002852	0.002852	0.11916	0.11916	488	642
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;Other;Other	0.636971	0.636971	0.636971	1	1	18	0	0.003	0.814298	0.000039	0.814298	0.000039	0	0.657718	0.00301	0.657718	0.00301	0	0.048175	0.001159	0.001159	0.03973	0.03973	489	509
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	0.627496	0.627496	0.627496	1	1	18	0	0.003	0.452489	0.059367	0.452489	0.059367	0	0.640867	0.005123	0.640867	0.005123	0	0.048175	0.32048	0.32048	0.055424	0.055424	489	596
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	0.689075	0.689075	0.689075	1	1	16	0	0.003	0.478956	0.044329	0.478956	0.044329	0	0.696954	0.001308	0.696954	0.001308	0	0.048175	0.262808	0.262808	0.022827	0.022827	491	500
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	0.656527	0.656527	0.656527	1	1	15	0	0.003	0.495316	0.036607	0.495316	0.036607	0	0.671827	0.002945	0.671827	0.002945	0	0.048175	0.229771	0.229771	0.039164	0.039164	491	519
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Nitrospinaceae	0.692989	0.692989	0.692989	2	2	16	0	0.003	0.746381	0.000374	0.746381	0.000374	0	0.634797	0.004653	0.634797	0.004653	0	0.048175	0.007053	0.007053	0.052144	0.052144	491	520
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35	0.677665	0.677665	0.677665	1	1	18	0	0.003	0.610264	0.007154	0.610264	0.007154	0	0.762642	0.000356	0.762642	0.000356	0	0.048175	0.068965	0.068965	0.009409	0.009409	491	638
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__	0.689283	0.689283	0.689283	1	1	18	0	0.003	0.635568	0.004587	0.635568	0.004587	0	0.76677	0.000314	0.76677	0.000314	0	0.048175	0.049032	0.049032	0.00866	0.00866	491	648
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	0.670254	0.670254	0.670254	8	8	11	0	0.003	0.811613	0.000043	0.811613	0.000043	0	0.583075	0.012583	0.583075	0.012583	0	0.048175	0.001262	0.001262	0.09538	0.09538	493	543
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__	k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__	0.709532	0.709532	0.709532	6	6	13	0	0.003	0.767757	0.000199	0.767757	0.000199	0	0.607438	0.007501	0.607438	0.007501	0	0.048175	0.004275	0.004275	0.070085	0.070085	493	603
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Ellin6067;f__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35	0.684106	0.684106	0.684106	1	1	18	0	0.003	0.515464	0.028567	0.515464	0.028567	0	0.682147	0.002415	0.682147	0.002415	0	0.048175	0.192282	0.192282	0.03443	0.03443	493	638
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Gallionellales;f__Gallionellaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__	0.656041	0.656041	0.656041	1	1	18	0	0.003	0.388315	0.111287	0.388315	0.111287	0	0.709711	0.00097	0.709711	0.00097	0	0.048175	0.477423	0.477423	0.018686	0.018686	494	574
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__IS-44;f__	Temperature	-0.671514	-0.671514	-0.671514	1	1	17	0	0.003	-0.341114	0.165963	-0.341114	0.165963	0	-0.679752	0.001913	-0.679752	0.001913	0	0.048175	0.595793	0.595793	0.029424	0.029424	496	661
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	0.700888	0.700888	0.700888	1	1	17	0	0.003	0.634424	0.004684	0.634424	0.004684	0	0.632611	0.005882	0.632611	0.005882	0	0.048175	0.049803	0.049803	0.060335	0.060335	497	535
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__	k__Bacteria;p__Proteobacteria;c__TA18;o__CV90;f__	0.68255	0.68255	0.68255	1	1	18	0	0.003	0.713766	0.000879	0.713766	0.000879	0	0.680695	0.001875	0.680695	0.001875	0	0.048175	0.013849	0.013849	0.029087	0.029087	497	602
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;Other	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;Other	0.625255	0.625255	0.625255	2	2	17	0	0.003	0.692962	0.001432	0.692962	0.001432	0	0.575285	0.012494	0.575285	0.012494	0	0.048175	0.020266	0.020266	0.095144	0.095144	498	544
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae]	0.628865	0.628865	0.628865	1	1	16	0	0.003	0.257	0.303242	0.257	0.303242	0	0.670801	0.00231	0.670801	0.00231	0	0.048175	0.749654	0.749654	0.033432	0.033432	500	556
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__	0.698446	0.698446	0.698446	1	1	18	0	0.003	0.512001	0.029841	0.512001	0.029841	0	0.74106	0.000434	0.74106	0.000434	0	0.048175	0.198442	0.198442	0.010744	0.010744	504	580
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae	k__Bacteria;p__TM6;c__SJA-4;o__;f__	0.65673	0.65673	0.65673	2	2	17	0	0.003	0.50111	0.034137	0.50111	0.034137	0	0.695393	0.001355	0.695393	0.001355	0	0.048175	0.218366	0.218366	0.023336	0.023336	504	613
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Procabacteriales;f__Procabacteriaceae	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__auto67_4W	0.722169	0.722169	0.722169	3	3	15	0	0.003	0.380613	0.119186	0.380613	0.119186	0	0.664256	0.002641	0.664256	0.002641	0	0.048175	0.497354	0.497354	0.036534	0.036534	504	641
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076;f__	0.655027	0.655027	0.655027	1	1	12	0	0.003	0.670624	0.002318	0.670624	0.002318	0	0.589319	0.010063	0.589319	0.010063	0	0.048175	0.029198	0.029198	0.083721	0.083721	505	512
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	0.695565	0.695565	0.695565	1	1	18	0	0.003	0.70315	0.001133	0.70315	0.001133	0	0.732825	0.000541	0.732825	0.000541	0	0.048175	0.016902	0.016902	0.012506	0.012506	505	563
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	0.653438	0.653438	0.653438	1	1	12	0	0.003	0.69532	0.001357	0.69532	0.001357	0	0.570543	0.013414	0.570543	0.013414	0	0.048175	0.019439	0.019439	0.099117	0.099117	505	570
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__	0.658132	0.658132	0.658132	2	2	17	0	0.003	0.546654	0.018901	0.546654	0.018901	0	0.698376	0.001266	0.698376	0.001266	0	0.048175	0.142212	0.142212	0.022302	0.022302	505	584
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__JTB38	0.642037	0.642037	0.642037	1	1	18	0	0.003	0.746432	0.000374	0.746432	0.000374	0	0.650867	0.003441	0.650867	0.003441	0	0.048175	0.007049	0.007049	0.043276	0.043276	506	546
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SBla14;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__OM60	0.646157	0.646157	0.646157	1	1	18	0	0.003	0.788141	0.000102	0.788141	0.000102	0	0.647363	0.00368	0.647363	0.00368	0	0.048175	0.002505	0.002505	0.045157	0.045157	506	570
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae	0.653391	0.653391	0.653391	5	5	13	0	0.003	0.860116	0.000005	0.860116	0.000005	0	0.546401	0.018967	0.546401	0.018967	0	0.048175	0.000208	0.000208	0.118342	0.118342	507	623
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	0.681923	0.681923	0.681923	1	1	14	0	0.003	0.448324	0.062044	0.448324	0.062044	0	0.675657	0.002087	0.675657	0.002087	0	0.048175	0.3299	0.3299	0.031289	0.031289	510	557
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20	0.699733	0.699733	0.699733	1	1	16	0	0.003	0.617355	0.00634	0.617355	0.00634	0	0.700776	0.001197	0.700776	0.001197	0	0.048175	0.062846	0.062846	0.021523	0.021523	510	566
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076;f__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae	0.625626	0.625626	0.625626	1	1	12	0	0.003	0.598022	0.008756	0.598022	0.008756	0	0.560727	0.01549	0.560727	0.01549	0	0.048175	0.0803	0.0803	0.107086	0.107086	512	552
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__BPC076;f__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.651162	0.651162	0.651162	1	1	17	0	0.003	0.337878	0.170277	0.337878	0.170277	0	0.614142	0.006699	0.614142	0.006699	0	0.048175	0.603912	0.603912	0.065605	0.065605	512	589
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	0.64156	0.64156	0.64156	1	1	11	0	0.003	0.374426	0.125812	0.374426	0.125812	0	0.437662	0.069304	0.437662	0.069304	0	0.048175	0.513477	0.513477	0.232459	0.232459	513	524
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__	0.641442	0.641442	0.641442	1	1	15	0	0.003	0.789528	0.000098	0.789528	0.000098	0	0.599078	0.008608	0.599078	0.008608	0	0.048175	0.002411	0.002411	0.076146	0.076146	513	555
